image_path,predicted_class_index,predicted_class_confidence,all_class_confidences,gradcam_output_path
dataset/train\DEFECT\img_32.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_32.png
dataset/train\DEFECT\img_320.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_320.png
dataset/train\DEFECT\img_321.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_321.png
dataset/train\DEFECT\img_322.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_322.png
dataset/train\DEFECT\img_323.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_323.png
dataset/train\DEFECT\img_324.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_324.png
dataset/train\DEFECT\img_325.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_325.png
dataset/train\DEFECT\img_326.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_326.png
dataset/train\DEFECT\img_327.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_327.png
dataset/train\DEFECT\img_328.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_328.png
dataset/train\DEFECT\img_329.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_329.png
dataset/train\DEFECT\img_33.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_33.png
dataset/train\DEFECT\img_330.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_330.png
dataset/train\DEFECT\img_331.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_331.png
dataset/train\DEFECT\img_332.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_332.png
dataset/train\DEFECT\img_333.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_333.png
dataset/train\DEFECT\img_334.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_334.png
dataset/train\DEFECT\img_335.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_335.png
dataset/train\DEFECT\img_336.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_336.png
dataset/train\DEFECT\img_337.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_337.png
dataset/train\DEFECT\img_338.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_338.png
dataset/train\DEFECT\img_339.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_339.png
dataset/train\DEFECT\img_34.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_34.png
dataset/train\DEFECT\img_340.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_340.png
dataset/train\DEFECT\img_341.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_341.png
dataset/train\DEFECT\img_342.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_342.png
dataset/train\DEFECT\img_343.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_343.png
dataset/train\DEFECT\img_344.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_344.png
dataset/train\DEFECT\img_345.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_345.png
dataset/train\DEFECT\img_346.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_346.png
dataset/train\DEFECT\img_347.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_347.png
dataset/train\DEFECT\img_348.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_348.png
dataset/train\DEFECT\img_349.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_349.png
dataset/train\DEFECT\img_35.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_35.png
dataset/train\DEFECT\img_350.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_350.png
dataset/train\DEFECT\img_351.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_351.png
dataset/train\DEFECT\img_352.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_352.png
dataset/train\DEFECT\img_353.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_353.png
dataset/train\DEFECT\img_354.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_354.png
dataset/train\DEFECT\img_355.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_355.png
dataset/train\DEFECT\img_356.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_356.png
dataset/train\DEFECT\img_357.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_357.png
dataset/train\DEFECT\img_358.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_358.png
dataset/train\DEFECT\img_359.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_359.png
dataset/train\DEFECT\img_36.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_36.png
dataset/train\DEFECT\img_360.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_360.png
dataset/train\DEFECT\img_361.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_361.png
dataset/train\DEFECT\img_362.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_362.png
dataset/train\DEFECT\img_363.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_363.png
dataset/train\DEFECT\img_364.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_364.png
dataset/train\DEFECT\img_365.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_365.png
dataset/train\DEFECT\img_366.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_366.png
dataset/train\DEFECT\img_367.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_367.png
dataset/train\DEFECT\img_368.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_368.png
dataset/train\DEFECT\img_369.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_369.png
dataset/train\DEFECT\img_37.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_37.png
dataset/train\DEFECT\img_370.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_370.png
dataset/train\DEFECT\img_371.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_371.png
dataset/train\DEFECT\img_372.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_372.png
dataset/train\DEFECT\img_373.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_373.png
dataset/train\DEFECT\img_374.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_374.png
dataset/train\DEFECT\img_375.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_375.png
dataset/train\DEFECT\img_376.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_376.png
dataset/train\DEFECT\img_377.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_377.png
dataset/train\DEFECT\img_378.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_378.png
dataset/train\DEFECT\img_379.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_379.png
dataset/train\DEFECT\img_38.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_38.png
dataset/train\DEFECT\img_380.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_380.png
dataset/train\DEFECT\img_381.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_381.png
dataset/train\DEFECT\img_382.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_382.png
dataset/train\DEFECT\img_383.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_383.png
dataset/train\DEFECT\img_384.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_384.png
dataset/train\DEFECT\img_385.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_385.png
dataset/train\DEFECT\img_386.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_386.png
dataset/train\DEFECT\img_387.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_387.png
dataset/train\DEFECT\img_388.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_388.png
dataset/train\DEFECT\img_389.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_389.png
dataset/train\DEFECT\img_39.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_39.png
dataset/train\DEFECT\img_390.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_390.png
dataset/train\DEFECT\img_391.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_391.png
dataset/train\DEFECT\img_392.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_392.png
dataset/train\DEFECT\img_393.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_393.png
dataset/train\DEFECT\img_394.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_394.png
dataset/train\DEFECT\img_395.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_395.png
dataset/train\DEFECT\img_396.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_396.png
dataset/train\DEFECT\img_397.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_397.png
dataset/train\DEFECT\img_398.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_398.png
dataset/train\DEFECT\img_399.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_399.png
dataset/train\DEFECT\img_4.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_4.png
dataset/train\DEFECT\img_40.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_40.png
dataset/train\DEFECT\img_41.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_41.png
dataset/train\DEFECT\img_42.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_42.png
dataset/train\DEFECT\img_43.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_43.png
dataset/train\DEFECT\img_44.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_44.png
dataset/train\DEFECT\img_45.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_45.png
dataset/train\DEFECT\img_46.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_46.png
dataset/train\DEFECT\img_47.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_47.png
dataset/train\DEFECT\img_48.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_48.png
dataset/train\DEFECT\img_49.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_49.png
dataset/train\DEFECT\img_5.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_5.png
dataset/train\DEFECT\img_50.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_50.png
dataset/train\DEFECT\img_51.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_51.png
dataset/train\DEFECT\img_52.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_52.png
dataset/train\DEFECT\img_53.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_53.png
dataset/train\DEFECT\img_54.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_54.png
dataset/train\DEFECT\img_55.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_55.png
dataset/train\DEFECT\img_56.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_56.png
dataset/train\DEFECT\img_57.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_57.png
dataset/train\DEFECT\img_58.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_58.png
dataset/train\DEFECT\img_59.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_59.png
dataset/train\DEFECT\img_6.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_6.png
dataset/train\DEFECT\img_60.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_60.png
dataset/train\DEFECT\img_61.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_61.png
dataset/train\DEFECT\img_62.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_62.png
dataset/train\DEFECT\img_63.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_63.png
dataset/train\DEFECT\img_64.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_64.png
dataset/train\DEFECT\img_65.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_65.png
dataset/train\DEFECT\img_66.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_66.png
dataset/train\DEFECT\img_67.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_67.png
dataset/train\DEFECT\img_68.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_68.png
dataset/train\DEFECT\img_69.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_69.png
dataset/train\DEFECT\img_7.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_7.png
dataset/train\DEFECT\img_70.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_70.png
dataset/train\DEFECT\img_71.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_71.png
dataset/train\DEFECT\img_72.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_72.png
dataset/train\DEFECT\img_73.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_73.png
dataset/train\DEFECT\img_74.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_74.png
dataset/train\DEFECT\img_75.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_75.png
dataset/train\DEFECT\img_76.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_76.png
dataset/train\DEFECT\img_77.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_77.png
dataset/train\DEFECT\img_78.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_78.png
dataset/train\DEFECT\img_79.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_79.png
dataset/train\DEFECT\img_8.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_8.png
dataset/train\DEFECT\img_80.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_80.png
dataset/train\DEFECT\img_81.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_81.png
dataset/train\DEFECT\img_82.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_82.png
dataset/train\DEFECT\img_83.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_83.png
dataset/train\DEFECT\img_84.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_84.png
dataset/train\DEFECT\img_85.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_85.png
dataset/train\DEFECT\img_86.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_86.png
dataset/train\DEFECT\img_87.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_87.png
dataset/train\DEFECT\img_88.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_88.png
dataset/train\DEFECT\img_89.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_89.png
dataset/train\DEFECT\img_9.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_9.png
dataset/train\DEFECT\img_90.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_90.png
dataset/train\DEFECT\img_91.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_91.png
dataset/train\DEFECT\img_92.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_92.png
dataset/train\DEFECT\img_93.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_93.png
dataset/train\DEFECT\img_94.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_94.png
dataset/train\DEFECT\img_95.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_95.png
dataset/train\DEFECT\img_96.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_96.png
dataset/train\DEFECT\img_97.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_97.png
dataset/train\DEFECT\img_98.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_98.png
dataset/train\DEFECT\img_99.png,0,1.0,1.0000,gradcam_outputs\train\DEFECT\img_99.png
dataset/train\GOOD\good_0.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_0.jpg
dataset/train\GOOD\good_1.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_1.jpg
dataset/train\GOOD\good_10.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_10.jpg
dataset/train\GOOD\good_100.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_100.jpg
dataset/train\GOOD\good_101.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_101.jpg
dataset/train\GOOD\good_102.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_102.jpg
dataset/train\GOOD\good_103.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_103.jpg
dataset/train\GOOD\good_104.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_104.jpg
dataset/train\GOOD\good_105.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_105.jpg
dataset/train\GOOD\good_106.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_106.jpg
dataset/train\GOOD\good_107.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_107.jpg
dataset/train\GOOD\good_108.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_108.jpg
dataset/train\GOOD\good_109.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_109.jpg
dataset/train\GOOD\good_11.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_11.jpg
dataset/train\GOOD\good_110.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_110.jpg
dataset/train\GOOD\good_111.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_111.jpg
dataset/train\GOOD\good_112.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_112.jpg
dataset/train\GOOD\good_113.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_113.jpg
dataset/train\GOOD\good_114.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_114.jpg
dataset/train\GOOD\good_115.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_115.jpg
dataset/train\GOOD\good_116.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_116.jpg
dataset/train\GOOD\good_117.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_117.jpg
dataset/train\GOOD\good_118.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_118.jpg
dataset/train\GOOD\good_119.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_119.jpg
dataset/train\GOOD\good_12.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_12.jpg
dataset/train\GOOD\good_120.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_120.jpg
dataset/train\GOOD\good_121.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_121.jpg
dataset/train\GOOD\good_122.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_122.jpg
dataset/train\GOOD\good_123.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_123.jpg
dataset/train\GOOD\good_124.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_124.jpg
dataset/train\GOOD\good_125.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_125.jpg
dataset/train\GOOD\good_126.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_126.jpg
dataset/train\GOOD\good_127.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_127.jpg
dataset/train\GOOD\good_128.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_128.jpg
dataset/train\GOOD\good_129.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_129.jpg
dataset/train\GOOD\good_13.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_13.jpg
dataset/train\GOOD\good_130.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_130.jpg
dataset/train\GOOD\good_131.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_131.jpg
dataset/train\GOOD\good_132.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_132.jpg
dataset/train\GOOD\good_133.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_133.jpg
dataset/train\GOOD\good_134.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_134.jpg
dataset/train\GOOD\good_135.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_135.jpg
dataset/train\GOOD\good_136.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_136.jpg
dataset/train\GOOD\good_137.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_137.jpg
dataset/train\GOOD\good_138.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_138.jpg
dataset/train\GOOD\good_139.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_139.jpg
dataset/train\GOOD\good_14.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_14.jpg
dataset/train\GOOD\good_140.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_140.jpg
dataset/train\GOOD\good_141.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_141.jpg
dataset/train\GOOD\good_142.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_142.jpg
dataset/train\GOOD\good_143.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_143.jpg
dataset/train\GOOD\good_144.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_144.jpg
dataset/train\GOOD\good_145.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_145.jpg
dataset/train\GOOD\good_146.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_146.jpg
dataset/train\GOOD\good_147.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_147.jpg
dataset/train\GOOD\good_148.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_148.jpg
dataset/train\GOOD\good_149.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_149.jpg
dataset/train\GOOD\good_15.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_15.jpg
dataset/train\GOOD\good_150.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_150.jpg
dataset/train\GOOD\good_151.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_151.jpg
dataset/train\GOOD\good_152.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_152.jpg
dataset/train\GOOD\good_153.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_153.jpg
dataset/train\GOOD\good_154.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_154.jpg
dataset/train\GOOD\good_155.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_155.jpg
dataset/train\GOOD\good_156.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_156.jpg
dataset/train\GOOD\good_157.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_157.jpg
dataset/train\GOOD\good_158.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_158.jpg
dataset/train\GOOD\good_159.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_159.jpg
dataset/train\GOOD\good_16.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_16.jpg
dataset/train\GOOD\good_160.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_160.jpg
dataset/train\GOOD\good_161.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_161.jpg
dataset/train\GOOD\good_162.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_162.jpg
dataset/train\GOOD\good_163.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_163.jpg
dataset/train\GOOD\good_164.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_164.jpg
dataset/train\GOOD\good_165.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_165.jpg
dataset/train\GOOD\good_166.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_166.jpg
dataset/train\GOOD\good_167.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_167.jpg
dataset/train\GOOD\good_168.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_168.jpg
dataset/train\GOOD\good_169.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_169.jpg
dataset/train\GOOD\good_17.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_17.jpg
dataset/train\GOOD\good_170.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_170.jpg
dataset/train\GOOD\good_171.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_171.jpg
dataset/train\GOOD\good_172.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_172.jpg
dataset/train\GOOD\good_173.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_173.jpg
dataset/train\GOOD\good_174.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_174.jpg
dataset/train\GOOD\good_175.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_175.jpg
dataset/train\GOOD\good_176.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_176.jpg
dataset/train\GOOD\good_177.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_177.jpg
dataset/train\GOOD\good_178.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_178.jpg
dataset/train\GOOD\good_179.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_179.jpg
dataset/train\GOOD\good_18.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_18.jpg
dataset/train\GOOD\good_180.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_180.jpg
dataset/train\GOOD\good_181.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_181.jpg
dataset/train\GOOD\good_182.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_182.jpg
dataset/train\GOOD\good_183.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_183.jpg
dataset/train\GOOD\good_184.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_184.jpg
dataset/train\GOOD\good_185.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_185.jpg
dataset/train\GOOD\good_186.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_186.jpg
dataset/train\GOOD\good_187.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_187.jpg
dataset/train\GOOD\good_188.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_188.jpg
dataset/train\GOOD\good_189.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_189.jpg
dataset/train\GOOD\good_19.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_19.jpg
dataset/train\GOOD\good_190.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_190.jpg
dataset/train\GOOD\good_191.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_191.jpg
dataset/train\GOOD\good_192.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_192.jpg
dataset/train\GOOD\good_193.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_193.jpg
dataset/train\GOOD\good_194.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_194.jpg
dataset/train\GOOD\good_195.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_195.jpg
dataset/train\GOOD\good_196.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_196.jpg
dataset/train\GOOD\good_197.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_197.jpg
